Date,Open,High,Low,Close,Volume
2001-07-02,0.4436476230621338,0.4570355249865716,0.4431859494481209,0.4436476230621338,554000
2001-07-03,0.4570355617405573,0.4570355617405573,0.4385694687098148,0.4431859850883484,387600
2001-07-04,0.4478025278712995,0.4524190442383672,0.4408777258040898,0.4468792080879211,246800
2001-07-05,0.4524189700913567,0.4565738396440971,0.4431859113538205,0.4459558427333832,313500
2001-07-06,0.4478025289834901,0.4478025289834901,0.4339529523312811,0.4431859850883484,589000
2001-07-09,0.4385694423585812,0.4478025020774926,0.4339529262574287,0.4394927620887756,710900
2001-07-10,0.4344146340727388,0.4431860214142237,0.4247199543865125,0.4321063756942749,473000
2001-07-11,0.4570355405616522,0.4570355405616522,0.424719899892807,0.424719899892807,388900
2001-07-12,0.4293364160574124,0.433952932222018,0.424719899892807,0.424719899892807,177000
2001-07-13,0.424719902291846,0.4422626748230803,0.4154868423938751,0.4154868423938751,400000
2001-07-16,0.4154868296939814,0.4247198893097318,0.4108703136444092,0.4108703136444092,209500
2001-07-17,0.4062537593930292,0.4247198493714774,0.4062537593930292,0.4168717563152313,448900
2001-07-18,0.4154868288453681,0.4196416987848181,0.3887110248058955,0.4145635366439819,304000
2001-07-19,0.4127169473150096,0.4154868515873873,0.4071771387702543,0.4113319814205169,345500
2001-07-20,0.4062537856329258,0.4150251713721657,0.4020989158073274,0.4025605618953705,285300
2001-07-23,0.38455614363028,0.4062537848949432,0.38455614363028,0.4062537848949432,10500
2001-07-24,0.3277729517569716,0.4016372932531125,0.3277729517569716,0.3688600063323974,470600
2001-07-25,0.3670134298763334,0.3914809790270044,0.3573187229380538,0.3845562040805816,723900
2001-07-26,0.3877876996994018,0.3910192773925613,0.3753231175708593,0.3877876996994018,372400
2001-07-27,0.3873260984861111,0.3924042886614192,0.3794780314241768,0.3905576765537262,470300
2001-07-30,0.3702450388092646,0.3900961019712984,0.3702450388092646,0.38270965218544,339200
2001-07-31,0.3790163138416914,0.3924042431920019,0.3790163138416914,0.3877876996994018,277600
2001-08-01,0.3882493940073707,0.3970207803326727,0.3877877203718754,0.3919425904750824,448500
2001-08-02,0.3887110190115651,0.392404242795269,0.3831711833360094,0.3896343111991882,186700
2001-08-03,0.3970208086249782,0.3984057470803352,0.3877877480062191,0.3974824547767639,466800
2001-08-06,0.3970207870006561,0.3993290451504709,0.3970207870006561,0.3970207870006561,10110100
2001-08-07,0.3970208174680747,0.4016373341219763,0.3924043008141731,0.3951742053031921,632600
2001-08-08,0.3979440787317635,0.4039455609200501,0.3933275624381916,0.3988673985004425,277000
2001-08-09,0.3970207702881555,0.4007139666624303,0.3970207702881555,0.3997906744480133,194800
2001-08-10,0.3984057253805804,0.4011756571736443,0.3970207870006561,0.3970207870006561,138400
2001-08-13,0.4062538195999154,0.4062538195999154,0.3970207870006561,0.3970207870006561,108500
2001-08-14,0.4016373033002857,0.4039455614501006,0.3970207870006561,0.3970207870006561,393100
2001-08-15,0.3970207870006561,0.3970207870006561,0.3970207870006561,0.3970207870006561,0
2001-08-16,0.3970207707327758,0.4053305107382616,0.3970207707327758,0.3979440629482269,421400
2001-08-17,0.3970207870006561,0.4016373033002857,0.3970207870006561,0.3970207870006561,398500
2001-08-20,0.3970207870006561,0.4007139835303952,0.3970207870006561,0.3970207870006561,78500
2001-08-21,0.3970207870006561,0.4011756571736443,0.3970207870006561,0.3970207870006561,174500
2001-08-22,0.3970207870006561,0.3970207870006561,0.3970207870006561,0.3970207870006561,0
2001-08-23,0.3960974672307656,0.4002523374037538,0.3960974672307656,0.3970207870006561,320500
2001-08-24,0.3970207870006561,0.3993290451504709,0.3970207870006561,0.3970207870006561,284800
2001-08-27,0.3970208376346743,0.4011757083375535,0.3970208376346743,0.3993290960788727,279400
2001-08-28,0.3970208086249782,0.3993290669005158,0.3970208086249782,0.3974824547767639,258000
2001-08-29,0.4016373251760533,0.4016373251760533,0.3970208086249782,0.3974824547767639,133100
2001-08-30,0.3970207870006561,0.3993290451504709,0.3970207870006561,0.3970207870006561,100800
2001-08-31,0.3970207707327758,0.4016372868432443,0.3970207707327758,0.3979440629482269,362200
2001-09-03,0.4048687682764569,0.4062537338807624,0.3970207032296639,0.3984056413173675,351000
2001-09-04,0.4196417223721629,0.4196417223721629,0.3970207870006561,0.3970207870006561,105100
2001-09-05,0.3970207870006561,0.3993290451504709,0.3970207870006561,0.3970207870006561,247800
2001-09-06,0.4053305273466325,0.4053305273466325,0.3970207870006561,0.3970207870006561,377000
2001-09-07,0.3970207032296639,0.4007138989801422,0.3970207032296639,0.3984056413173675,246200
2001-09-10,0.3970207870006561,0.4007139835303952,0.3970207870006561,0.3970207870006561,266400
2001-09-11,0.3970207870006561,0.4002523374037538,0.3924042707010264,0.3970207870006561,1542500
2001-09-12,0.3840944962082459,0.3840944962082459,0.3323894742225063,0.3485472798347473,1187800
2001-09-13,0.3554720536685649,0.3591652773865763,0.3485472798347473,0.3485472798347473,359100
